,LineRef,OriginName,DestinationName,OriginAimedDepartureTime,VehicleRef,VehicleLocation.Longitude,VehicleLocation.Latitude
4062,79,The_Hedges,Calder_Road_Corner,2022-10-12T12:27:00+00:00,4460,0.531713,51.275885
4063,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:12:00+00:00,1654,0.474181,51.406798
4065,71,Railway_Station,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6447,0.44595,51.327911
4066,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T12:31:00+00:00,4056,0.527116,51.271735
4067,72,Asda,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6438,0.394331,51.275271
4069,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,6431,0.496758,51.437238
4070,5,King_Street,The_Swan,2022-10-12T12:25:00+00:00,6448,0.531098,51.256848
4073,191,Wylie_Road,Waterfront_Bus_Station,2022-10-12T12:03:00+00:00,6410,0.524361,51.3847
4075,71,Chequers_Bus_Station,Lunsford_Park_Tesco,2022-10-12T12:30:00+00:00,6148,0.522041,51.273516
4078,9,Chequers_Bus_Station,Tesco,2022-10-12T12:23:00+00:00,6143,0.551945,51.280745
4081,334,Tesco,Chequers_Bus_Station,2022-10-12T12:20:00+00:00,4065,0.758625,51.442205
4082,177,Village_Centre,Victoria_Street,2022-10-12T12:20:00+00:00,4281,0.521893,51.356148
4083,72,Chequers_Bus_Station,Asda,2022-10-12T12:32:00+00:00,6138,0.526665,51.273736
4085,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:20:00+00:00,1607,0.537419,51.334115
4086,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:23:00+00:00,4261,0.436578,51.399775
4087,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T12:02:00+00:00,6441,0.56325,51.420616
4088,82,Royal_Star_Arcade,Parade,2022-10-12T12:10:00+00:00,4297,0.55141,51.243703
4089,89,Spice_Lounge,King_Street,2022-10-12T12:17:00+00:00,4126,0.523573,51.265556
4090,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T12:19:00+00:00,4066,0.552355,51.253313
4091,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:08:00+00:00,4264,0.52502,51.387793
4092,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:06:00+00:00,6401,0.559268,51.372545
4093,1,Chatham_Railway_Station,The_Strand,2022-10-12T12:18:00+00:00,6413,0.536636,51.400286
4094,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:06:00+00:00,6421,0.605286,51.364378
4095,191,Waterfront_Bus_Station,Wylie_Road,2022-10-12T12:22:00+00:00,6430,0.500205,51.392591
4096,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T11:51:00+00:00,4221,0.544831,51.388553
4098,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T12:29:00+00:00,4120,0.542641,51.257523
4099,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T11:52:00+00:00,3984,0.366468,51.44164
4100,176,Village_Centre,Plantation_Road,2022-10-12T12:12:00+00:00,4263,0.523828,51.383993
4101,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T12:27:00+00:00,4309,0.485681,51.393333
4102,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:20:00+00:00,1650,0.405218,51.430616
4104,82,Royal_Star_Arcade,Parade,2022-10-12T12:34:00+00:00,6146,0.522841,51.27375
4105,101,Duncan_Road,The_Cannon,2022-10-12T12:17:00+00:00,6471,0.524541,51.385208
4106,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T11:42:00+00:00,4059,0.597513,51.360671
4107,71,Chequers_Bus_Station,Railway_Station,2022-10-12T12:10:00+00:00,6149,0.490626,51.288038
4109,71,Railway_Station,Chequers_Bus_Station,2022-10-12T11:50:00+00:00,4063,0.501136,51.282703
4110,12,Royal_Star_Arcade,The_Vine,2022-10-12T12:15:00+00:00,6439,0.539528,51.252113
4111,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:17:00+00:00,6402,0.486361,51.39338
4112,101,Pudding_Lane,Duncan_Road,2022-10-12T11:48:00+00:00,6473,0.550723,51.382911
4115,101,Pudding_Lane,Duncan_Road,2022-10-12T12:12:00+00:00,6478,0.515576,51.359753
4116,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:29:00+00:00,4311,0.52482,51.386176
4117,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:35:00+00:00,4313,0.524695,51.385096
4120,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:19:00+00:00,4315,0.551051,51.38557
4124,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:00:00+00:00,4318,0.50617,51.38928
4125,8,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T12:21:00+00:00,4464,0.497793,51.263975
4126,82,Parade,Royal_Star_Arcade,2022-10-12T12:24:00+00:00,6147,0.559226,51.2416
4127,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T12:04:00+00:00,6405,0.561553,51.448858
4128,6,Railway_Station,Chequers_Bus_Station,2022-10-12T11:30:00+00:00,6260,0.476718,51.2634
4129,101,Duncan_Road,The_Cannon,2022-10-12T11:53:00+00:00,6483,0.504946,51.329426
4131,100,Chatham_Railway_Station,Goldcrest_Drive,2022-10-12T13:08:00+00:00,6428,0.5221,51.380756
4132,176,Plantation_Road,Village_Centre,2022-10-12T11:56:00+00:00,4061,0.524108,51.38495
4133,176,Village_Centre,Plantation_Road,2022-10-12T12:32:00+00:00,4308,0.520641,51.338323
4134,12,The_Vine,Royal_Star_Arcade,2022-10-12T11:28:00+00:00,6406,0.521476,51.273431
4135,7,Railway_Station,Chequers_Bus_Station,2022-10-12T11:10:00+00:00,6238,0.517194,51.272445
4136,191,Marina,Waterfront_Bus_Station,2022-10-12T12:19:00+00:00,6476,0.547018,51.420483
4138,101,Pudding_Lane,Duncan_Road,2022-10-12T12:36:00+00:00,6475,0.521036,51.27323
4142,334,Chequers_Bus_Station,Tesco,2022-10-12T11:50:00+00:00,4073,0.734723,51.341883
4143,82,Royal_Star_Arcade,Parade,2022-10-12T12:22:00+00:00,4075,0.531023,51.258535
4144,349,Bus_Hub,Bus_Hub,2022-10-12T12:20:00+00:00,1635,0.752791,51.340738
4145,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:25:00+00:00,4314,0.546626,51.36902
4146,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4319,0.55142,51.327553
4147,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:37:00+00:00,4058,0.524058,51.38465
4148,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:32:00+00:00,4267,0.52141,51.380516
4149,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:18:00+00:00,4271,0.551101,51.385365
4153,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:03:00+00:00,6472,0.507243,51.388056
4155,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4268,0.597276,51.342598
4156,89,King_Street,Spice_Lounge,2022-10-12T12:19:00+00:00,4279,0.525183,51.247585
4158,101,Pudding_Lane,Duncan_Road,2022-10-12T12:24:00+00:00,6484,0.518801,51.281035
4160,347,Bus_Hub,Bus_Hub,2022-10-12T12:15:00+00:00,1636,0.740771,51.364016
4161,1,The_Strand,Chatham_Railway_Station,2022-10-12T12:26:00+00:00,4051,0.536835,51.397773
4163,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:18:00+00:00,4293,0.58206,51.368556
4164,176,Plantation_Road,Village_Centre,2022-10-12T12:16:00+00:00,4312,0.544641,51.384058
4165,9,Tesco,Chequers_Bus_Station,2022-10-12T12:15:00+00:00,6522,0.526743,51.272606
4166,145,The_George,Waterfront_Bus_Station,2022-10-12T12:33:00+00:00,1639,0.508891,51.369663
4167,3,Chequers_Bus_Station,Maidstone_Hospital,2022-10-12T12:26:00+00:00,4014,0.519668,51.272631
4168,145,The_George,Waterfront_Bus_Station,2022-10-12T12:23:00+00:00,4006,0.500086,51.364068
4169,145,The_George,Waterfront_Bus_Station,2022-10-12T12:13:00+00:00,1616,0.508031,51.384698
4170,145,Waterfront_Bus_Station,The_George,2022-10-12T12:30:00+00:00,1641,0.508891,51.38545
4171,5,King_Street,The_Swan,2022-10-12T12:25:00+00:00,6448,0.516769,51.237123
4174,177,Village_Centre,Victoria_Street,2022-10-12T12:40:00+00:00,4316,0.525308,51.340505
4176,177,King_Street,Village_Centre,2022-10-12T12:17:00+00:00,4290,0.52473,51.385096
4177,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T12:31:00+00:00,4056,0.534811,51.262766
4178,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:23:00+00:00,4261,0.460831,51.3947
4179,334,Tesco,Chequers_Bus_Station,2022-10-12T11:20:00+00:00,4280,0.702008,51.345843
4180,177,Village_Centre,Victoria_Street,2022-10-12T12:20:00+00:00,4281,0.541421,51.373623
4182,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,6431,0.489805,51.422145
4184,8,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T12:21:00+00:00,4464,0.513491,51.269898
4187,79,The_Hedges,Calder_Road_Corner,2022-10-12T12:27:00+00:00,4460,0.526358,51.273755
4188,164,Waterfront_Bus_Station,Chatham_Grove,2022-10-12T12:30:00+00:00,4007,0.525216,51.369301
4194,116,Chatham,Hempstead,,4300,0.524341,51.385086
4196,72,Asda,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6438,0.399473,51.285483
4197,5,The_Swan,King_Street,2022-10-12T11:46:00+00:00,4057,0.527086,51.252381
4198,334,Tesco,Chequers_Bus_Station,2022-10-12T12:20:00+00:00,4065,0.762905,51.439946
4199,176,Village_Centre,Plantation_Road,2022-10-12T11:52:00+00:00,4222,0.549685,51.395286
4200,82,Parade,Royal_Star_Arcade,2022-10-12T12:36:00+00:00,4297,0.55999,51.239733
4201,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:17:00+00:00,6402,0.471136,51.38906
4202,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T12:41:00+00:00,4066,0.558106,51.246338
4203,7,Railway_Station,Chequers_Bus_Station,2022-10-12T11:40:00+00:00,4284,0.42246,51.255758
4204,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:19:00+00:00,4315,0.561455,51.380925
4205,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:29:00+00:00,4311,0.540765,51.389656
4206,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T12:04:00+00:00,6405,0.556943,51.429278
4207,1,Chatham_Railway_Station,The_Strand,2022-10-12T12:18:00+00:00,6413,0.54768,51.395403
4208,191,Marina,Waterfront_Bus_Station,2022-10-12T12:19:00+00:00,6476,0.51732,51.413816
4209,12,Royal_Star_Arcade,The_Vine,2022-10-12T12:45:00+00:00,6406,0.52178,51.273353
4211,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T12:27:00+00:00,4309,0.495628,51.395553
4212,71,Railway_Station,Chequers_Bus_Station,2022-10-12T11:50:00+00:00,4063,0.517676,51.271635
4213,89,Spice_Lounge,King_Street,2022-10-12T12:17:00+00:00,4126,0.523961,51.273941
4214,82,Royal_Star_Arcade,Parade,2022-10-12T12:34:00+00:00,6146,0.526646,51.267913
4215,6X,Maidstone_Hospital,Tunbridge_Wells_Hospital,2022-10-12T12:30:00+00:00,4106,0.429585,51.254551
4216,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:35:00+00:00,4313,0.531223,51.379863
4217,7,Chequers_Bus_Station,Railway_Station,2022-10-12T12:06:00+00:00,4055,0.372801,51.24991
4218,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T12:29:00+00:00,4120,0.530868,51.266861
4219,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:39:00+00:00,4264,0.523826,51.384755
4221,101,Duncan_Road,The_Cannon,2022-10-12T12:41:00+00:00,6473,0.550696,51.3831
4222,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:18:00+00:00,1652,0.614213,51.361553
4223,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:10:00+00:00,4270,0.530113,51.380595
4224,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:30:00+00:00,4310,0.54907,51.3742
4225,72,Chequers_Bus_Station,Asda,2022-10-12T12:32:00+00:00,6138,0.515348,51.271215
4226,71,Chequers_Bus_Station,Lunsford_Park_Tesco,2022-10-12T12:30:00+00:00,6148,0.512541,51.272915
4227,9,Chequers_Bus_Station,Tesco,2022-10-12T12:23:00+00:00,6143,0.55489,51.278558
4228,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:06:00+00:00,6421,0.613773,51.361193
4229,12,Royal_Star_Arcade,The_Vine,2022-10-12T12:15:00+00:00,6439,0.569486,51.240605
4230,101,Pudding_Lane,Duncan_Road,2022-10-12T12:12:00+00:00,6478,0.521381,51.38132
4233,12,The_Vine,Royal_Star_Arcade,2022-10-12T11:58:00+00:00,4452,0.571624,51.239903
4234,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T11:42:00+00:00,4059,0.587071,51.33723
4236,177,King_Street,Village_Centre,2022-10-12T12:37:00+00:00,3988,0.547595,51.387738
4238,334,Chequers_Bus_Station,Tesco,2022-10-12T11:50:00+00:00,4073,0.73277,51.344076
4239,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:06:00+00:00,6401,0.539691,51.377175
4240,82,Parade,Royal_Star_Arcade,2022-10-12T12:24:00+00:00,6147,0.547408,51.247405
4241,101,Duncan_Road,The_Cannon,2022-10-12T12:17:00+00:00,6471,0.522783,51.382576
4244,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:12:00+00:00,1654,0.410071,51.429226
4245,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:40:00+00:00,3984,0.366301,51.441775
4246,176,Village_Centre,Plantation_Road,2022-10-12T12:12:00+00:00,4263,0.524185,51.38492
4247,101,Duncan_Road,The_Cannon,2022-10-12T11:53:00+00:00,6483,0.521798,51.278265
4248,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T12:27:00+00:00,4289,0.492423,51.393721
4249,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:00:00+00:00,4318,0.52261,51.382776
4250,6,Railway_Station,Chequers_Bus_Station,2022-10-12T11:30:00+00:00,6260,0.489063,51.268363
4251,191,Waterfront_Bus_Station,Wylie_Road,2022-10-12T12:22:00+00:00,6430,0.50043,51.401308
4253,100,Chatham_Railway_Station,Goldcrest_Drive,2022-10-12T13:08:00+00:00,6428,0.524023,51.38485
4254,176,Plantation_Road,Village_Centre,2022-10-12T11:56:00+00:00,4061,0.52054,51.370906
4256,101,Pudding_Lane,Duncan_Road,2022-10-12T12:36:00+00:00,6475,0.521323,51.276826
4259,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T12:29:00+00:00,4074,0.453575,51.299353
4260,82,Royal_Star_Arcade,Parade,2022-10-12T12:46:00+00:00,4048,0.521669,51.272423
4261,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:32:00+00:00,4267,0.507973,51.38437
4262,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:28:00+00:00,4273,0.55645,51.383216
4263,176,Village_Centre,Plantation_Road,2022-10-12T12:32:00+00:00,4308,0.520035,51.347196
4264,7,Chequers_Bus_Station,Railway_Station,2022-10-12T12:36:00+00:00,6238,0.526581,51.271936
4265,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T12:02:00+00:00,6441,0.569156,51.437231
4266,71,Railway_Station,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6447,0.437625,51.336033
4267,155,Village_Surgery,Waterfront_Bus_Station,2022-10-12T12:24:00+00:00,6437,0.517238,51.382198
4268,101,Duncan_Road,The_Cannon,2022-10-12T12:29:00+00:00,6480,0.543955,51.389128
4270,82,Royal_Star_Arcade,Parade,2022-10-12T12:22:00+00:00,4075,0.533173,51.25559
4271,349,Bus_Hub,Bus_Hub,2022-10-12T12:20:00+00:00,1635,0.752928,51.340608
4272,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:37:00+00:00,4058,0.521668,51.380585
4273,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:25:00+00:00,4314,0.535701,51.354341
4274,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4319,0.537021,51.336811
4275,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:18:00+00:00,4271,0.543783,51.38901
4279,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:03:00+00:00,6472,0.52249,51.382786
4281,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4268,0.604441,51.357505
4283,101,Pudding_Lane,Duncan_Road,2022-10-12T12:24:00+00:00,6484,0.513565,51.301631
4284,176,Plantation_Road,Village_Centre,2022-10-12T12:36:00+00:00,4291,0.573641,51.388563
4285,347,Bus_Hub,Bus_Hub,2022-10-12T12:15:00+00:00,1636,0.73875,51.355223
4286,1,The_Strand,Chatham_Railway_Station,2022-10-12T12:26:00+00:00,4051,0.532198,51.399098
4288,176,Plantation_Road,Village_Centre,2022-10-12T12:16:00+00:00,4312,0.54687,51.377485
4289,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:18:00+00:00,4293,0.602085,51.365193
4291,2,Chatham_Railway_Station,Dockside_Outlet,2022-10-12T12:28:00+00:00,1653,0.53354,51.397231
4292,145,The_George,Waterfront_Bus_Station,2022-10-12T12:23:00+00:00,4006,0.506628,51.368838
4293,145,The_George,Waterfront_Bus_Station,2022-10-12T12:33:00+00:00,1639,0.502519,51.361106
4296,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:30:00+00:00,4310,0.565686,51.37138
4297,132,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:06:00+00:00,6421,0.598586,51.346718
4298,82,Parade,Royal_Star_Arcade,2022-10-12T12:36:00+00:00,4297,0.552183,51.245153
4303,177,King_Street,Village_Centre,2022-10-12T12:17:00+00:00,4290,0.530596,51.380003
4305,334,Chequers_Bus_Station,Tesco,2022-10-12T11:50:00+00:00,4073,0.718686,51.353686
4306,177,Village_Centre,Victoria_Street,2022-10-12T12:20:00+00:00,4281,0.524224,51.384501
4307,116,Waterfront_Bus_Station,Hempstead_Valley_Shopping_Centre,2022-10-12T12:42:00+00:00,4300,0.530623,51.394591
4308,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:12:00+00:00,1654,0.394748,51.434273
4309,334,Tesco,Chequers_Bus_Station,2022-10-12T11:20:00+00:00,4280,0.702046,51.345836
4310,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:19:00+00:00,4315,0.577478,51.37959
4311,82,Royal_Star_Arcade,Parade,2022-10-12T12:34:00+00:00,6146,0.530471,51.26029
4312,85,Chequers_Bus_Station,Freeman_Way,2022-10-12T12:31:00+00:00,4056,0.545881,51.25484
4313,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:23:00+00:00,4261,0.484973,51.393293
4314,72,Chequers_Bus_Station,Asda,2022-10-12T12:32:00+00:00,6138,0.496585,51.284455
4316,101,Duncan_Road,The_Cannon,2022-10-12T12:17:00+00:00,6471,0.521073,51.372285
4320,334,Tesco,Chequers_Bus_Station,2022-10-12T12:20:00+00:00,4065,0.784168,51.44007
4321,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:51:00+00:00,4059,0.573116,51.340598
4322,79,The_Hedges,Calder_Road_Corner,2022-10-12T12:27:00+00:00,4460,0.518445,51.275261
4323,7,Railway_Station,Chequers_Bus_Station,2022-10-12T11:40:00+00:00,4284,0.441358,51.253988
4324,8,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T12:21:00+00:00,4464,0.521248,51.271738
4325,3,Maidstone_Hospital,Chequers_Bus_Station,2022-10-12T12:22:00+00:00,4282,0.526453,51.271781
4327,9,Tesco,Chequers_Bus_Station,2022-10-12T12:45:00+00:00,6143,0.551815,51.279115
4328,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:18:00+00:00,1652,0.601346,51.365221
4329,700,Waterfront_Bus_Station,Bus_Station,2022-10-12T12:27:00+00:00,4289,0.471948,51.391626
4330,1,The_Strand,Chatham_Railway_Station,2022-10-12T12:46:00+00:00,6413,0.559523,51.39421
4331,72,Asda,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6438,0.419298,51.298638
4332,191,Marina,Waterfront_Bus_Station,2022-10-12T12:19:00+00:00,6476,0.512795,51.411611
4333,82,Parade,Royal_Star_Arcade,2022-10-12T12:24:00+00:00,6147,0.539691,51.252005
4334,71,Railway_Station,Chequers_Bus_Station,2022-10-12T11:50:00+00:00,4063,0.522386,51.271855
4335,176,Village_Centre,Plantation_Road,2022-10-12T12:12:00+00:00,4263,0.530308,51.380495
4336,7,Chequers_Bus_Station,Railway_Station,2022-10-12T12:06:00+00:00,4055,0.347828,51.23379
4337,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T12:29:00+00:00,4120,0.52685,51.273263
4339,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:29:00+00:00,4311,0.548346,51.387633
4340,177,Village_Centre,Victoria_Street,2022-10-12T12:40:00+00:00,4316,0.519363,51.344348
4341,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:35:00+00:00,4313,0.538288,51.375575
4343,191,Waterfront_Bus_Station,Wylie_Road,2022-10-12T12:22:00+00:00,6430,0.512661,51.41138
4344,177,King_Street,Village_Centre,2022-10-12T12:37:00+00:00,3988,0.546791,51.379533
4345,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:40:00+00:00,3984,0.373876,51.441386
4347,191,Lapwing_Road,Waterfront_Bus_Station,2022-10-12T12:04:00+00:00,6405,0.563291,51.42006
4348,85,Freeman_Way,Chequers_Bus_Station,2022-10-12T12:41:00+00:00,4066,0.55414,51.253435
4349,89,King_Street,Spice_Lounge,2022-10-12T12:49:00+00:00,4126,0.523906,51.273998
4350,12,Royal_Star_Arcade,The_Vine,2022-10-12T12:45:00+00:00,6406,0.521716,51.273361
4351,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:45:00+00:00,4270,0.524595,51.385053
4352,133,Six_Bells,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,6431,0.5004,51.404296
4354,5,The_Swan,King_Street,2022-10-12T11:46:00+00:00,4057,0.522956,51.26991
4355,140,Bligh_Way_Shops,Waterfront_Bus_Station,2022-10-12T12:27:00+00:00,4309,0.507781,51.385395
4356,71,Chequers_Bus_Station,Lunsford_Park_Tesco,2022-10-12T12:30:00+00:00,6148,0.497635,51.28394
4357,12,The_Vine,Royal_Star_Arcade,2022-10-12T11:58:00+00:00,4452,0.544333,51.248806
4358,101,Pudding_Lane,Duncan_Road,2022-10-12T12:12:00+00:00,6478,0.524148,51.386076
4359,101,Duncan_Road,The_Cannon,2022-10-12T12:41:00+00:00,6473,0.548331,51.387151
4361,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:06:00+00:00,6401,0.524593,51.385085
4362,116,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T11:51:00+00:00,4221,0.539706,51.396831
4365,164,Waterfront_Bus_Station,Chatham_Grove,2022-10-12T12:50:00+00:00,4005,0.524478,51.384835
4366,190,Gravesend_Railway_Station,Waterfront_Bus_Station,2022-10-12T12:00:00+00:00,4318,0.524181,51.384845
4367,101,Duncan_Road,The_Cannon,2022-10-12T11:53:00+00:00,6483,0.519896,51.272673
4368,6,Railway_Station,Chequers_Bus_Station,2022-10-12T11:30:00+00:00,6260,0.504793,51.270543
4370,100,Chatham_Railway_Station,Goldcrest_Drive,2022-10-12T13:08:00+00:00,6428,0.537473,51.40192
4371,176,Plantation_Road,Village_Centre,2022-10-12T11:56:00+00:00,4061,0.519946,51.36909
4373,71,Chequers_Bus_Station,Railway_Station,2022-10-12T12:10:00+00:00,6149,0.452445,51.299561
4374,101,Pudding_Lane,Duncan_Road,2022-10-12T12:36:00+00:00,6475,0.518105,51.28333
4377,82,Royal_Star_Arcade,Parade,2022-10-12T12:22:00+00:00,4075,0.546573,51.247868
4378,182,Waterfront_Bus_Station,Beechings_Green,2022-10-12T12:39:00+00:00,4264,0.537883,51.389958
4379,191,Waterfront_Bus_Station,Marina,2022-10-12T12:42:00+00:00,6410,0.523803,51.384056
4380,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:17:00+00:00,6402,0.462323,51.394003
4381,71,Lunsford_Park_Tesco,Chequers_Bus_Station,2022-10-12T12:29:00+00:00,4074,0.472243,51.294186
4382,82,Royal_Star_Arcade,Parade,2022-10-12T12:46:00+00:00,4048,0.521816,51.270376
4383,190,Waterfront_Bus_Station,Gravesend_Railway_Station,2022-10-12T12:32:00+00:00,4267,0.503815,51.391003
4384,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:28:00+00:00,4273,0.548361,51.387436
4385,7,Chequers_Bus_Station,Railway_Station,2022-10-12T12:36:00+00:00,6238,0.521903,51.273421
4386,176,Village_Centre,Plantation_Road,2022-10-12T12:32:00+00:00,4308,0.523266,51.351303
4387,133,Waterfront_Bus_Station,Six_Bells,2022-10-12T12:45:00+00:00,6437,0.524279,51.384938
4388,191,Waterfront_Bus_Station,Lapwing_Road,2022-10-12T12:02:00+00:00,6441,0.561543,51.448851
4389,101,Duncan_Road,The_Cannon,2022-10-12T12:29:00+00:00,6480,0.526991,51.391711
4390,71,Railway_Station,Chequers_Bus_Station,2022-10-12T12:30:00+00:00,6447,0.43674,51.325778
4392,347,Bus_Hub,Bus_Hub,2022-10-12T12:45:00+00:00,1635,0.735871,51.34128
4393,166,The_Kestrel_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4319,0.535035,51.351856
4394,166,Waterfront_Bus_Station,The_Kestrel_Shopping_Centre,2022-10-12T12:25:00+00:00,4314,0.536288,51.340263
4395,140,Waterfront_Bus_Station,Bligh_Way_Shops,2022-10-12T12:37:00+00:00,4058,0.507366,51.387403
4396,182,Beechings_Green,Waterfront_Bus_Station,2022-10-12T12:18:00+00:00,4271,0.524551,51.38704
4400,700,Bus_Station,Waterfront_Bus_Station,2022-10-12T12:03:00+00:00,6472,0.524191,51.384785
4402,89,King_Street,Spice_Lounge,2022-10-12T12:19:00+00:00,4279,0.494925,51.23352
4403,132,Hempstead_Valley_Shopping_Centre,Waterfront_Bus_Station,2022-10-12T12:30:00+00:00,4268,0.614398,51.362068
4405,101,Pudding_Lane,Duncan_Road,2022-10-12T12:24:00+00:00,6484,0.511965,51.313575
4406,176,Plantation_Road,Village_Centre,2022-10-12T12:36:00+00:00,4291,0.560508,51.39099
